(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(34,55)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(34,64)
(25,26)
(4,14)
(2,11)
(12,72)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(34,55)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(34,64)
(25,26)
(4,14)
(2,11)
(12,72)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(34,55)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(34,64)
(25,26)
(4,14)
(2,11)
(12,72)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(34,55)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(34,64)
(25,26)
(4,14)
(2,11)
(12,72)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(34,55)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(34,64)
(25,26)
(4,14)
(2,11)
(12,72)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
(1,2)
(3,5)
(3,34)
(14,47)
(6,10)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(9,33)
(2,12)
(1,7)
(12,16)
(2,6)
(4,12)
(6,7)
(15,17)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(7,27)
(15,17)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(1,11)
(2,5)
(3,13)
(4,7)
(5,10)
(5,4)
(4,6)
(3,14)
(2,12)
(1,8)
(2,11)
(2,4)
(3,12)
(6,7)
(5,17)
(4,4)
(5,6)
(4,14)
(2,11)
(1,7)
(1,8)
(3,5)
(3,11)
(5,7)
(6,10)
(5,10)
(5,4)
(4,9)
(3,33)
(2,12)
(1,8)
(12,16)
(2,6)
(3,12)
(6,7)
(15,17)
(4,4)
(9,6)
(4,14)
(2,17)
(1,7)
